TIME,AF3,F7,F3,F4,F8,AF4
1677211,-182,659,316,159,-179,-649
1677228,-230,644,303,164,-192,-761
1677244,-201,659,326,157,-141,-616
1677264,-240,628,301,161,-184,-751
1677278,-177,624,321,169,-146,-649
1677294,-238,634,330,169,-219,-719
1677312,-177,654,330,154,-139,-588
1677328,-202,637,340,173,-93,-627
1677345,-211,553,319,165,-76,-550
1677362,-247,572,322,162,-86,-662
1677378,-154,625,386,172,-59,-487
1677395,-175,594,323,157,-78,-526
1677411,-252,525,314,150,-109,-602
1677428,-287,579,313,148,-172,-586
1677445,-186,666,362,172,-40,-524
1677462,-293,576,313,152,-107,-574
1677478,-290,601,324,175,-89,-566
1677496,-257,627,367,183,-74,-549
1677512,-262,654,342,169,-101,-501
1677528,-333,591,302,161,-175,-576
1677545,-235,640,359,178,-38,-482
1677575,-285,589,352,175,-71,-497
1677591,-280,602,337,167,-51,-473
1677609,-305,587,358,171,-37,-513
1677626,-305,585,327,167,-104,-512
1677643,-262,616,335,176,-31,-480
1677660,-304,609,356,172,-79,-551
1677691,-270,657,337,174,-51,-559
1677709,-262,631,340,174,-104,-553
1677725,-275,671,354,183,-119,-508
1677742,-282,661,359,180,-53,-495
1677759,-274,657,345,182,-102,-447
1677776,-338,625,361,180,-87,-551
1677808,-280,653,378,177,-52,-521
1677825,-277,660,384,197,-29,-426
1677842,-302,650,399,199,-78,-408
1677859,-241,659,396,202,-6,-450
1677876,-247,652,417,208,-53,-431
1677893,-234,663,411,209,-60,-314
1677909,-218,625,418,210,-60,-486
1677926,-188,681,401,207,-26,-304
1677942,-173,678,398,219,-55,-411
1677958,-193,725,383,210,-53,-388
1677975,-199,722,402,217,-61,-333
1677992,-184,723,380,209,-42,-385
1678008,-214,720,387,198,-113,-416
1678025,-218,708,372,194,-124,-412
1678042,-242,694,355,199,-73,-475
1678059,-268,692,356,188,-164,-511
1678075,-224,716,377,201,-103,-426
1678092,-240,690,346,206,-163,-515
1678108,-251,675,351,189,-152,-467
1678126,-242,699,358,203,-154,-520
1678142,-174,719,389,194,-93,-429
1678160,-187,712,385,194,-79,-469
1678176,-141,704,372,187,-199,-422
1678193,-222,702,375,189,-208,-451
1678209,-152,723,393,198,-110,-503
1678227,-165,707,369,187,-194,-447
1678244,-195,651,380,200,-142,-533
1678273,-227,645,365,189,-150,-556
1678291,-177,698,385,194,-143,-455
1678307,-213,681,361,181,-267,-634
1678325,-193,688,345,180,-263,-516
1678341,-124,750,376,187,-207,-585
1678357,-191,703,345,190,-339,-597
1678375,-103,710,359,194,-261,-638
1678391,-198,670,336,187,-295,-595
1678408,-158,687,358,198,-284,-656
1678424,-107,710,372,195,-294,-533
1678441,-168,689,326,187,-305,-610
1678458,-167,686,375,200,-320,-641
1678475,-178,684,336,184,-365,-676
1678492,-110,699,375,192,-317,-560
1678522,-100,694,374,190,-273,-566
1678540,-118,648,364,197,-393,-661
1678557,-169,671,326,186,-283,-688
1678573,-91,644,365,198,-360,-652
1678590,-143,662,344,188,-349,-683
1678607,-90,714,358,194,-282,-618
1678623,-61,675,376,189,-290,-635
1678640,-75,694,352,187,-286,-593
1678657,-87,685,353,187,-290,-612
1678674,-50,684,364,192,-239,-578
1678690,-84,689,357,198,-278,-670
1678707,-101,676,380,185,-297,-566
1678724,-59,672,382,206,-198,-632
1678740,-26,642,384,199,-149,-493
1678757,-36,614,392,215,-82,-562
1678773,-59,627,401,207,-106,-448
1678790,-11,602,386,217,-89,-534
1678807,-61,641,382,208,-63,-453
1678824,-82,596,386,213,-73,-562
1678840,-54,600,386,211,-141,-521
1678872,-55,572,389,216,-62,-553
1678890,-92,537,359,197,-98,-610
1678906,-56,578,395,204,-13,-534
1678923,-88,543,366,201,-103,-637
1678940,-46,566,398,207,-14,-509
1678956,-33,570,385,214,-75,-609
1678989,-69,564,384,210,-23,-554
1679006,-77,529,386,206,-86,-603
1679023,-125,514,350,206,-109,-608
1679039,-78,543,399,220,-22,-471
1679056,-83,537,382,215,34,-517
1679073,-91,503,386,222,-2,-492
1679089,-111,520,383,226,104,-478
1679106,-63,540,394,236,33,-454
1679123,-48,569,423,225,106,-437
1679139,-68,576,404,238,30,-474
1679156,-72,563,395,218,37,-464
1679172,-82,564,375,233,-12,-497
1679189,-65,596,391,227,49,-457
1679207,-56,570,417,232,-13,-482
1679222,-98,569,383,227,35,-509
1679239,-29,556,408,220,-53,-482
1679257,-26,600,414,225,7,-466
1679273,-36,547,391,209,-12,-494
1679290,-29,570,416,204,30,-439
1679307,-25,571,410,203,-1,-474
1679338,-53,602,412,200,31,-439
1679356,-12,563,418,187,8,-437
1679372,-47,602,404,185,27,-420
1679389,-9,595,415,189,43,-414
1679405,-85,577,397,187,-8,-465
1679422,-30,589,425,192,39,-371
1679454,-9,668,446,191,-12,-348
1679472,-40,670,418,203,-81,-469
1679489,-17,696,445,198,-51,-332
1679504,-70,688,419,195,-90,-444
1679521,-26,719,433,200,-76,-359
1679538,-32,704,440,202,-79,-405
1679555,-39,732,442,209,-54,-372
1679572,-18,706,444,202,-95,-390
1679588,-78,676,417,201,-113,-415
1679605,-2,700,429,200,-100,-424
1679622,28,713,444,206,-92,-387
1679639,41,725,443,220,-107,-396
1679655,37,718,466,229,-56,-352
1679686,32,694,440,227,-113,-421
1679703,-15,684,442,228,-97,-425
1679720,29,712,450,217,-77,-420
1679738,2,681,438,230,-103,-460
1679755,15,707,449,225,-26,-433
1679771,-10,655,429,221,-136,-509
1679803,-39,639,421,226,-107,-501
1679821,-28,685,443,228,-104,-519
1679838,-24,724,451,241,-186,-538
1679854,-73,679,438,223,-211,-558
1679871,-5,702,450,220,-188,-526
1679887,-50,719,449,230,-203,-610
1679919,-52,698,448,228,-241,-615
1679937,-73,700,427,239,-156,-589
1679954,-12,725,455,236,-141,-537
1679969,-78,719,439,226,-156,-597
1679987,-17,722,439,227,-142,-552
1680004,-86,698,438,226,-160,-630
1680036,-107,650,426,214,-187,-616
1680053,-7,715,447,230,-133,-581
1680070,-34,697,443,231,-188,-579
1680087,-54,679,428,221,-173,-590
1680104,0,725,449,227,-189,-618
1680120,-27,718,433,226,-212,-629
1680152,6,749,459,239,-209,-624
1680170,1,716,446,232,-209,-584
1680186,-4,733,445,230,-191,-634
1680203,-1,717,438,226,-217,-575
1680220,-18,717,451,234,-190,-612
1680237,21,741,451,219,-167,-528
1680254,-9,706,444,230,-193,-635
1680270,-28,703,453,232,-193,-578
1680286,-20,721,446,239,-174,-597
1680304,-11,763,449,230,-169,-512
1680320,24,746,474,235,-249,-641
1680336,27,791,446,233,-268,-585
1680353,41,785,453,224,-290,-628
1680385,32,795,459,224,-260,-557
1680403,-2,766,449,230,-270,-684
1680419,-15,769,448,222,-249,-545
1680436,6,785,443,232,-219,-578
1680452,-47,774,451,234,-289,-592
1680470,-26,785,431,227,-187,-487
1680486,-129,734,402,226,-316,-604
1680503,-75,768,422,238,-248,-512
1680520,-150,728,407,236,-343,-603
1680537,-136,783,410,235,-242,-436
1680554,-184,738,408,229,-314,-572
1680570,-194,729,411,240,-365,-578
1680587,-127,753,410,232,-298,-497
1680618,-133,745,410,249,-340,-607
1680636,-115,770,422,241,-318,-566
1680652,-152,704,418,247,-260,-562
1680669,-131,678,441,245,-176,-534
1680686,-117,691,448,251,-95,-382
1680702,-159,629,439,243,-135,-514
1680734,-129,698,440,252,-66,-464
1680751,-201,642,410,244,-189,-555
1680769,-129,686,415,250,-129,-434
1680785,-197,651,415,249,-157,-528
1680802,-98,704,402,250,-110,-429
1680818,-144,679,407,254,-174,-543
1680836,-120,680,381,254,-169,-450
1680853,-152,627,380,239,-190,-518
1680870,-128,661,389,256,-185,-518
1680886,-120,666,409,254,-150,-472
1680903,-85,680,413,259,-150,-464
1680919,-119,650,417,245,-123,-451
1680936,-89,659,409,243,-168,-477
1680967,-142,623,413,242,-168,-488
1680984,-96,653,380,234,-209,-541
1681000,-117,657,422,238,-173,-507
1681020,-124,652,384,233,-217,-528
1681034,-118,636,386,229,-236,-529
1681051,-120,637,415,238,-234,-521
1681084,-117,628,407,234,-208,-526
1681101,-173,632,415,250,-219,-645
1681118,-99,667,432,250,-139,-481
1681134,-97,653,417,252,-141,-507
1681151,-93,618,425,258,-195,-577
1681168,-70,616,444,256,-103,-462
1681184,-58,660,440,267,-68,-447
1681201,-23,650,436,267,-68,-499
1681218,-60,628,420,270,-66,-468
1681234,-63,629,416,275,-68,-475
1681251,-75,610,419,278,-73,-602
1681268,-67,599,420,278,-122,-527
1681285,-95,595,411,286,-114,-597
1681316,-123,612,395,283,-104,-601
1681333,-138,623,399,284,-168,-643
1681350,-128,632,409,279,-146,-595
1681367,-157,645,411,285,-181,-660
1681384,-122,627,418,280,-136,-559
1681402,-138,625,410,295,-215,-714
1681433,-143,593,386,269,-229,-672
1681450,-166,596,411,271,-188,-621
1681467,-162,599,407,271,-240,-641
1681484,-138,592,430,272,-206,-691
1681500,-157,598,423,277,-256,-648
1681517,-149,593,415,276,-211,-673
1681549,-208,568,415,275,-220,-733
1681566,-114,636,423,270,-205,-616
1681584,-159,596,413,267,-219,-704
1681600,-169,624,418,275,-228,-694
1681617,-153,602,399,283,-243,-657
1681633,-141,631,414,279,-210,-653
1681666,-75,631,440,288,-184,-579
1681683,-56,630,442,289,-261,-635
1681700,-58,631,411,276,-201,-591
1681717,-86,628,443,292,-254,-642
1681733,-57,646,428,288,-192,-617
1681750,-82,626,414,295,-221,-612
1681782,-139,593,399,286,-236,-672
1681799,-77,625,415,284,-231,-653
1681816,-94,634,421,291,-149,-542
1681832,-110,625,410,304,-178,-563
1681849,-117,597,400,295,-251,-721
1681867,-172,575,417,311,-186,-530
1681898,-155,616,398,306,-195,-623
1681916,-63,641,449,311,-101,-520
1681932,-115,598,415,312,-172,-512
1681948,-47,642,406,303,-140,-501
1681965,-99,637,417,308,-165,-556
1681983,-68,600,376,297,-172,-567
1682014,-137,597,377,299,-141,-659
1682032,-114,596,375,307,-151,-675
1682049,-175,570,368,301,-194,-754
1682065,-201,594,350,315,-163,-652
1682081,-196,600,342,312,-186,-661
1682099,-287,558,352,319,-200,-610
1682131,-284,581,354,318,-145,-407
1682148,-304,566,348,326,-216,-579
1682165,-336,493,346,322,-249,-491
1682182,-214,640,421,334,-56,-264
1682199,-213,652,414,331,-89,-317
1682215,-156,679,442,322,-106,-299
1682247,-79,707,373,310,-107,-334
1682267,-52,717,384,312,-162,-500
1682284,-89,694,388,316,-137,-542
1682300,-150,678,384,310,-154,-581
1682317,-156,683,393,302,-193,-620
1682334,-165,663,343,297,-213,-601
1682365,-163,692,362,287,-168,-493
1682382,-264,646,331,287,-276,-606
1682399,-235,673,357,287,-248,-561
1682415,-237,672,373,283,-238,-579
1682431,-213,692,387,290,-234,-603
1682448,-235,656,379,288,-273,-586
1682481,-245,680,413,296,-272,-628
1682498,-223,626,376,283,-288,-612
1682514,-204,658,395,287,-231,-588
1682531,-194,667,394,297,-263,-591
1682548,-192,674,388,294,-240,-554
1682564,-225,657,384,297,-228,-550
1682596,-271,660,359,288,-225,-572
1682614,-215,666,388,283,-251,-528
1682631,-238,654,369,283,-263,-572
1682647,-181,657,391,286,-216,-492
1682663,-236,651,373,283,-301,-568
1682681,-173,683,374,287,-199,-507
1682712,-206,655,400,290,-252,-548
1682730,-212,661,412,284,-228,-559
1682746,-288,623,377,277,-234,-576
1682763,-226,635,386,280,-259,-574
1682780,-267,622,394,283,-238,-613
1682797,-239,639,385,288,-259,-553
1682829,-229,621,403,286,-253,-608
1682847,-263,639,392,282,-236,-589
1682864,-275,615,384,283,-296,-640
1682880,-241,629,391,282,-281,-593
1682897,-224,633,412,283,-228,-616
1682914,-258,629,374,271,-264,-595
1682945,-143,656,414,280,-198,-552
1682963,-180,637,423,277,-192,-489
1682980,-179,627,430,285,-241,-530
1682997,-114,668,435,276,-177,-467
1683013,-199,632,419,278,-180,-418
1683030,-174,620,435,280,-207,-559
1683062,-236,604,420,264,-220,-511
1683079,-212,623,464,276,-172,-531
1683095,-211,627,167,269,-156,-525
1683113,-292,585,75,269,-215,-592
1683129,-255,609,78,272,-176,-523
1683147,-297,621,93,270,-164,-571
1683179,-243,620,118,264,-131,-601
1683196,-291,638,126,282,-130,-569
1683213,-235,648,124,274,-105,-562
1683229,-264,658,141,271,-106,-571
1683245,-276,627,21,277,-115,-603
1683263,-280,632,-14,271,-116,-596
1683294,-302,639,31,273,-144,-668
1683311,-275,661,57,274,-56,-572
1683329,-254,670,92,279,-82,-552
1683346,-187,665,90,279,-55,-523
1683362,-188,708,127,285,-55,-460
1683379,-111,715,185,283,20,-364
1683411,-124,702,195,287,1,-382
1683429,-174,652,197,284,-43,-418
1683446,-156,692,203,284,6,-426
1683463,-219,638,183,271,-9,-456
1683478,-209,637,216,275,-26,-494
1683496,-253,660,209,262,-1,-517
1683527,-246,659,238,268,-16,-567
1683545,-239,659,246,269,-6,-527
1683562,-229,671,261,270,-24,-559
1683578,-205,693,267,272,10,-576
1683595,-267,655,257,271,-37,-603
1683612,-229,667,259,266,-41,-645
1683644,-248,646,284,269,-2,-635
1683661,-243,654,240,270,-48,-667
1683679,-240,633,266,283,-38,-636
1683695,-209,665,273,277,9,-675
1683711,-233,629,294,278,-7,-613
1683728,-222,631,290,278,-63,-678
1683761,-204,653,305,270,-31,-656
1683778,-178,640,308,267,-36,-660
1683794,-157,679,338,279,-30,-636
1683811,-124,650,348,270,-36,-592
1683828,-110,700,354,278,-53,-599
1683844,-132,657,348,275,-44,-626
1683876,-172,659,335,272,-64,-675
1683894,-209,649,322,280,-95,-704
1683910,-178,645,344,279,-96,-697
1683928,-189,690,355,277,-52,-670
1683945,-196,642,330,279,-61,-681
1683961,-217,671,361,281,-56,-713
1683994,-257,646,324,282,-78,-738
1684011,-212,687,322,281,-34,-642
1684028,-259,634,291,270,-99,-754
1684044,-237,653,293,278,-82,-705
1684061,-230,665,310,278,-65,-659
1684078,-265,663,268,282,-53,-697
1684110,-265,658,272,287,-60,-697
1684127,-265,658,272,287,-60,-697
1684144,-265,658,272,287,-60,-697
1684161,-265,658,272,287,-60,-697
1684177,-265,658,272,287,-60,-697
1684194,-265,658,272,287,-60,-697
1684226,-235,702,194,290,-44,-649
1684244,-181,710,197,295,-15,-545
1684260,-177,719,180,293,-68,-614
1684277,-219,721,163,293,-37,-543
1684293,-215,683,168,290,-64,-607
1684310,-191,732,168,298,-25,-545
1684342,-295,678,182,291,-61,-612
1684360,-256,682,185,293,-24,-592
1684376,-319,624,182,298,-35,-638
1684394,-370,580,149,288,-114,-684
1684410,-313,635,196,303,-18,-657
1684426,-342,592,161,299,-45,-639
1684459,-262,643,179,309,-67,-654
1684475,-397,572,118,281,-78,-701
1684493,-273,661,160,302,8,-563
1684509,-391,544,63,278,-153,-735
1684527,-436,599,97,294,-107,-763
1684542,-371,525,50,289,-213,-737
1684575,-464,517,21,304,-261,-808
1684592,-391,573,-28,304,-202,-697
1684609,-449,521,-59,316,-244,-782
1684625,-445,530,-56,340,-282,-825
1684643,-412,548,-12,343,-237,-769
1684660,-394,558,-3,323,-237,-795
1684691,-322,620,3,310,-207,-713
1684709,-336,622,-9,287,-254,-772
1684726,-295,625,0,288,-230,-709
1684743,-333,591,-41,288,-271,-773
1684759,-265,646,1,274,-204,-696
1684776,-255,624,-4,304,-205,-642
1684808,-236,616,23,346,-229,-639
1684825,-140,646,35,347,-169,-518
1684841,-175,616,34,377,-199,-585
1684859,-168,595,10,302,-202,-528
1684876,-134,665,14,286,-149,-503
1684893,-149,617,-3,303,-210,-512
1684925,-154,596,43,390,-178,-489
1684942,-187,605,36,376,-225,-487
1684958,-141,662,56,351,-172,-427
1684975,-146,622,6,299,-201,-437
1684992,-180,619,0,288,-174,-438
1685009,-179,620,4,307,-211,-462
1685040,-140,632,33,285,-200,-443
1685058,-142,591,-18,232,-181,-440
1685075,-186,560,-10,242,-223,-519
1685092,-204,592,-5,252,-235,-467
1685108,-179,616,5,275,-205,-465
1685125,-201,610,3,264,-248,-447
1685157,-126,641,37,279,-154,-354
1685175,-123,642,31,284,-237,-486
1685192,-110,671,34,288,-171,-336
1685207,-148,648,-14,288,-251,-445
1685224,-181,606,-2,291,-263,-479
1685241,-188,666,-1,293,-259,-457
1685274,-186,658,8,310,-224,-473
1685292,-223,598,-9,333,-252,-494
1685308,-195,695,36,345,-195,-453
1685324,-240,646,4,343,-259,-468
1685341,-233,572,37,338,-245,-504
1685357,-224,672,38,328,-253,-439
1685390,-214,660,-25,298,-232,-446
1685408,-246,648,-41,267,-229,-438
1685425,-247,661,-64,282,-218,-452
1685441,-246,648,-36,295,-259,-468
1685457,-227,729,-27,302,-212,-418
1685474,-252,708,-26,300,-223,-440
1685506,-184,804,9,301,-196,-399
1685524,-262,860,-31,300,-240,-467
1685540,-245,866,-24,302,-255,-499
1685557,-256,888,-42,305,-249,-485
1685574,-256,959,2,304,-177,-508
1685590,-178,948,0,306,-207,-430
1685622,-271,884,11,318,-201,-458
1685639,-253,826,-41,297,-256,-513
1685656,-267,827,19,318,-199,-530
1685674,-289,791,-13,285,-248,-529
1685689,-262,799,-14,297,-235,-511
1685707,-273,812,-26,292,-222,-534
1685739,-270,788,-5,292,-260,-564
1685757,-287,771,1,286,-267,-582
1685774,-289,777,-6,289,-290,-586
1685790,-304,772,-13,280,-300,-593
1685807,-245,852,3,280,-317,-593
1685823,-270,836,43,299,-382,-650
1685855,-294,914,27,287,-346,-653
1685873,-245,880,30,277,-318,-648
1685889,-289,838,22,279,-374,-703
1685906,-253,888,33,286,-331,-677
1685923,-269,843,39,286,-393,-687
1685940,-238,866,59,301,-373,-690
1685972,-258,842,68,290,-352,-729
1685989,-225,852,81,295,-390,-773
1686005,-275,837,61,297,-375,-772
1686023,-278,807,59,283,-385,-772
1686039,-275,809,59,281,-431,-823
1686056,-280,810,54,265,-389,-848
1686088,-241,854,83,273,-359,-817
1686106,-242,842,89,272,-361,-800
1686122,-213,845,110,267,-326,-807
1686139,-203,860,127,272,-291,-751
1686156,-242,838,119,269,-326,-809
1686172,-184,866,140,271,-267,-741
1686205,-233,819,127,260,-296,-777
1686223,-202,809,147,268,-326,-788
1686239,-202,821,126,270,-301,-745
1686255,-216,796,120,267,-345,-846
1686272,-188,844,157,270,-312,-778
1686289,-216,810,136,268,-298,-803
1686337,-249,779,145,267,-304,-802
1686355,-220,752,142,276,-320,-815
1686372,-208,765,157,263,-304,-840
1686389,-250,724,120,247,-362,-822
1686405,-230,758,157,248,-314,-839
1686422,-203,758,155,247,-319,-776
1686438,-219,745,151,245,-316,-812
1686455,-189,761,187,269,-299,-806
1686472,-204,747,156,271,-276,-783
1686489,-219,744,170,261,-275,-781
1686506,-182,759,195,280,-289,-795
1686523,-187,733,182,283,-272,-717
1686540,-201,718,193,282,-306,-791
1686556,-182,731,214,285,-322,-793
1686572,-182,745,215,302,-261,-682
1686589,-184,729,196,300,-281,-759
1686605,-221,721,212,306,-289,-750
1686622,-208,719,184,302,-328,-788
1686638,-236,713,197,311,-326,-756
1686656,-184,764,226,319,-272,-723
1686687,-207,686,203,317,-347,-766
1686703,-172,740,218,310,-256,-710
1686720,-199,685,208,310,-355,-768
1686738,-209,694,214,332,-313,-771
1686753,-188,700,215,335,-330,-741
1686770,-211,681,211,337,-357,-791
1686788,-201,686,207,330,-314,-736
1686807,-205,682,215,321,-364,-758
1686823,-220,671,215,322,-340,-758
1686839,-222,666,216,328,-342,-749
1686857,-207,676,236,329,-315,-772
1686872,-171,662,244,339,-340,-747
1686890,-185,675,231,341,-317,-728
1686919,-220,622,199,329,-318,-762
1686937,-197,628,233,336,-299,-747
1686954,-197,630,236,330,-306,-739
1686970,-197,630,236,330,-306,-739
1686987,-197,630,236,330,-306,-739
1687004,-197,630,236,330,-306,-739
1687053,-197,630,236,330,-306,-739
1687070,-197,630,236,330,-306,-739
1687087,-197,630,236,330,-306,-739
1687104,-197,630,236,330,-306,-739
1687120,-222,655,247,342,-275,-753
1687137,-174,681,250,334,-267,-755
1687170,-156,660,249,340,-306,-726
1687187,-178,684,267,342,-295,-753
1687203,-197,653,238,334,-298,-724
1687220,-236,629,250,335,-337,-812
1687237,-195,658,246,341,-286,-751
1687254,-178,686,283,339,-285,-752
1687271,-206,653,258,341,-343,-808
1687287,-213,665,266,340,-307,-807
1687304,-212,660,274,357,-315,-827
1687320,-137,733,321,360,-236,-715
1687337,-178,696,298,364,-286,-802
1687354,-193,659,273,346,-286,-783
1687371,-189,683,304,361,-280,-795
1687387,-166,686,289,354,-271,-775
1687404,-178,683,281,352,-289,-812
1687421,-175,677,299,360,-292,-784
1687437,-119,722,327,372,-211,-783
1687453,-137,726,321,366,-228,-749
1687470,-123,679,322,362,-261,-794
1687487,-111,694,323,359,-281,-788
1687504,-158,665,304,375,-246,-780
1687521,-127,674,323,379,-305,-812
1687537,-149,664,317,378,-292,-814
1687553,-120,655,335,384,-285,-778
1687571,-125,660,336,380,-282,-778
1687587,-114,686,339,387,-293,-808
1687604,-125,685,327,380,-307,-821
1687635,-109,688,341,382,-271,-790
1687652,-47,697,364,388,-255,-782
1687669,-92,685,339,389,-254,-749
